,problem_index,flip_problem,flip_shots,num1,num2,problem_msg,problem_tokens,response_repeat,response,logprobs_json,prompt_tokens,completion_tokens,shots,model,system_prompt,problem_number_format,answer_number_format,repeat_style,num_spaces,num_trailing_spaces,num_shots,problem_rng_key,shots_rng_key
2203,903,True,True,35647393,49907758,"35,647,393+49,907,758=",12,0,"85,555,151","[{""token"": ""85"", ""logprob"": -2.8160932e-06, ""top_5_logprobs"": [{""token"": ""85"", ""logprob"": -2.8160932e-06}, {""token"": ""86"", ""logprob"": -14.233926}, {""token"": "" "", ""logprob"": -14.604421}, {""token"": ""84"", ""logprob"": -14.789077}, {""token"": ""87"", ""logprob"": -15.408277}]}, {""token"": "","", ""logprob"": -2.220075e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.220075e-06}, {""token"": ""."", ""logprob"": -13.899643}, {""token"": "" "", ""logprob"": -14.373974}, {""token"": "" ,"", ""logprob"": -14.62467}, {""token"": "",,"", ""logprob"": -16.673569}]}, {""token"": ""555"", ""logprob"": -1.5332478e-05, ""top_5_logprobs"": [{""token"": ""555"", ""logprob"": -1.5332478e-05}, {""token"": "" "", ""logprob"": -11.959791}, {""token"": ""554"", ""logprob"": -12.730747}, {""token"": ""556"", ""logprob"": -14.427473}, {""token"": ""055"", ""logprob"": -14.721142}]}, {""token"": "","", ""logprob"": -1.6240566e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.6240566e-06}, {""token"": ""1"", ""logprob"": -15.195215}, {""token"": ""151"", ""logprob"": -15.2253}, {""token"": ""150"", ""logprob"": -15.354927}, {""token"": ""."", ""logprob"": -15.449545}]}, {""token"": ""151"", ""logprob"": -7.183501e-05, ""top_5_logprobs"": [{""token"": ""151"", ""logprob"": -7.183501e-05}, {""token"": ""150"", ""logprob"": -11.373435}, {""token"": ""152"", ""logprob"": -11.563046}, {""token"": ""551"", ""logprob"": -12.287496}, {""token"": ""15"", ""logprob"": -12.556415}]}]",247,5,"16312159+26524967=42837126,56312816+12644216=68957032,32829756+46491954=79321710,25360316+37820651=63180967,68682587+31007977=99690564,15980361+48433333=64413694,62444373+11995371=74439744,50233266+33337624=83570890",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2204,904,True,True,88781780,81827587,"88,781,780+81,827,587=",12,0,"170,609,367","[{""token"": ""170"", ""logprob"": -7.9418505e-06, ""top_5_logprobs"": [{""token"": ""170"", ""logprob"": -7.9418505e-06}, {""token"": "" "", ""logprob"": -12.723907}, {""token"": ""171"", ""logprob"": -13.66683}, {""token"": ""173"", ""logprob"": -14.656326}, {""token"": ""   "", ""logprob"": -14.83242}]}, {""token"": "","", ""logprob"": -7.703444e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -7.703444e-06}, {""token"": ""."", ""logprob"": -12.610083}, {""token"": ""608"", ""logprob"": -14.401228}, {""token"": "" ,"", ""logprob"": -15.100758}, {""token"": ""609"", ""logprob"": -15.137791}]}, {""token"": ""609"", ""logprob"": -3.1281633e-07, ""top_5_logprobs"": [{""token"": ""609"", ""logprob"": -3.1281633e-07}, {""token"": "" "", ""logprob"": -15.982916}, {""token"": ""209"", ""logprob"": -16.104548}, {""token"": ""509"", ""logprob"": -17.642685}, {""token"": ""009"", ""logprob"": -18.207653}]}, {""token"": "","", ""logprob"": -1.0280384e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.0280384e-06}, {""token"": ""."", ""logprob"": -15.013459}, {""token"": "" ,"", ""logprob"": -15.56079}, {""token"": "",,"", ""logprob"": -16.245886}, {""token"": "" "", ""logprob"": -16.704113}]}, {""token"": ""367"", ""logprob"": -7.3458323e-06, ""top_5_logprobs"": [{""token"": ""367"", ""logprob"": -7.3458323e-06}, {""token"": ""368"", ""logprob"": -12.970379}, {""token"": ""366"", ""logprob"": -14.038231}, {""token"": "" "", ""logprob"": -14.399328}, {""token"": ""357"", ""logprob"": -14.509489}]}]",247,5,"84299824+37579238=121879062,62054085+40191944=102246029,58920944+43643250=102564194,49462021+58447992=107910013,61732157+44477761=106209918,62585337+76005168=138590505,51871609+87621891=139493500,58930337+68969689=127900026",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2205,905,True,True,4388218,814001628,"4,388,218+814,001,628=",12,0,"818,389,846","[{""token"": ""818"", ""logprob"": -2.6968896e-06, ""top_5_logprobs"": [{""token"": ""818"", ""logprob"": -2.6968896e-06}, {""token"": "" "", ""logprob"": -13.063327}, {""token"": ""814"", ""logprob"": -16.242859}, {""token"": ""   "", ""logprob"": -16.325382}, {""token"": ""  "", ""logprob"": -16.930462}]}, {""token"": "","", ""logprob"": -4.9617593e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -4.9617593e-06}, {""token"": ""."", ""logprob"": -12.72358}, {""token"": "" "", ""logprob"": -13.952168}, {""token"": "" ,"", ""logprob"": -15.7484045}, {""token"": ""000"", ""logprob"": -17.168432}]}, {""token"": ""389"", ""logprob"": -2.220075e-06, ""top_5_logprobs"": [{""token"": ""389"", ""logprob"": -2.220075e-06}, {""token"": "" "", ""logprob"": -13.498989}, {""token"": ""390"", ""logprob"": -14.760546}, {""token"": ""391"", ""logprob"": -16.204262}, {""token"": ""3"", ""logprob"": -16.896626}]}, {""token"": "","", ""logprob"": -2.1008714e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.1008714e-06}, {""token"": ""846"", ""logprob"": -13.695057}, {""token"": ""."", ""logprob"": -14.567207}, {""token"": "" "", ""logprob"": -15.672291}, {""token"": "" ,"", ""logprob"": -16.044783}]}, {""token"": ""846"", ""logprob"": -1.6240566e-06, ""top_5_logprobs"": [{""token"": ""846"", ""logprob"": -1.6240566e-06}, {""token"": "" "", ""logprob"": -14.524767}, {""token"": ""845"", ""logprob"": -15.117031}, {""token"": ""046"", ""logprob"": -15.558401}, {""token"": ""946"", ""logprob"": -16.102196}]}]",247,5,"368159402+7650329=375809731,461809069+8835831=470644900,164818535+6171833=170990368,517288212+4978226=522266438,768116160+3503797=771619957,652622207+8940556=661562763,797360810+4828053=802188863,124710717+5378081=130088798",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2206,906,True,True,772162564,3973539,"772,162,564+3,973,539=",12,0,"776,136,103","[{""token"": ""776"", ""logprob"": -6.6306106e-06, ""top_5_logprobs"": [{""token"": ""776"", ""logprob"": -6.6306106e-06}, {""token"": "" "", ""logprob"": -12.6881075}, {""token"": ""76"", ""logprob"": -13.653384}, {""token"": ""775"", ""logprob"": -14.068948}, {""token"": ""766"", ""logprob"": -14.992156}]}, {""token"": "","", ""logprob"": -2.6968896e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.6968896e-06}, {""token"": "" "", ""logprob"": -14.097102}, {""token"": ""."", ""logprob"": -14.244363}, {""token"": ""136"", ""logprob"": -14.941087}, {""token"": "" ,"", ""logprob"": -15.077832}]}, {""token"": ""136"", ""logprob"": -4.365741e-06, ""top_5_logprobs"": [{""token"": ""136"", ""logprob"": -4.365741e-06}, {""token"": ""135"", ""logprob"": -13.098031}, {""token"": "" "", ""logprob"": -13.574027}, {""token"": ""137"", ""logprob"": -14.712167}, {""token"": ""1"", ""logprob"": -15.568797}]}, {""token"": "","", ""logprob"": -1.8624639e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.8624639e-06}, {""token"": ""."", ""logprob"": -14.227333}, {""token"": ""103"", ""logprob"": -14.833483}, {""token"": ""0"", ""logprob"": -15.571804}, {""token"": "" ,"", ""logprob"": -15.818869}]}, {""token"": ""103"", ""logprob"": -1.6240566e-06, ""top_5_logprobs"": [{""token"": ""103"", ""logprob"": -1.6240566e-06}, {""token"": ""102"", ""logprob"": -14.986586}, {""token"": ""093"", ""logprob"": -15.278637}, {""token"": ""10"", ""logprob"": -15.906466}, {""token"": "" "", ""logprob"": -16.054852}]}]",247,5,"6036100+537296189=543332289,3860229+354141154=358001383,9791005+610680347=620471352,6305518+951923562=958229080,4697929+381266371=385964300,2226369+893543283=895769652,9158664+696701832=705860496,8107285+412859331=420966616",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2207,907,True,True,23384632,464840989,"23,384,632+464,840,989=",12,0,"488,225,621","[{""token"": ""488"", ""logprob"": -1.3902034e-05, ""top_5_logprobs"": [{""token"": ""488"", ""logprob"": -1.3902034e-05}, {""token"": ""487"", ""logprob"": -12.106778}, {""token"": "" "", ""logprob"": -12.220273}, {""token"": ""$"", ""logprob"": -13.8517065}, {""token"": ""{"", ""logprob"": -14.653249}]}, {""token"": "","", ""logprob"": -1.0802739e-05, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.0802739e-05}, {""token"": ""225"", ""logprob"": -12.849708}, {""token"": ""."", ""logprob"": -13.156348}, {""token"": ""224"", ""logprob"": -13.362374}, {""token"": "" "", ""logprob"": -13.611651}]}, {""token"": ""225"", ""logprob"": -9.849109e-06, ""top_5_logprobs"": [{""token"": ""225"", ""logprob"": -9.849109e-06}, {""token"": "" "", ""logprob"": -11.688892}, {""token"": ""2"", ""logprob"": -14.821054}, {""token"": ""226"", ""logprob"": -15.48498}, {""token"": ""825"", ""logprob"": -15.863697}]}, {""token"": "","", ""logprob"": -7.89631e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -7.89631e-07}, {""token"": ""621"", ""logprob"": -15.341783}, {""token"": ""6"", ""logprob"": -16.01381}, {""token"": "" "", ""logprob"": -16.530592}, {""token"": "",,"", ""logprob"": -16.632658}]}, {""token"": ""621"", ""logprob"": -2.3392786e-06, ""top_5_logprobs"": [{""token"": ""621"", ""logprob"": -2.3392786e-06}, {""token"": ""620"", ""logprob"": -14.220375}, {""token"": ""62"", ""logprob"": -14.229609}, {""token"": "" "", ""logprob"": -14.433056}, {""token"": ""721"", ""logprob"": -16.324389}]}]",247,5,"251518612+26731425=278250037,737449832+97594676=835044508,683571167+24879542=708450709,592062741+80224027=672286768,768674405+37379451=806053856,124850789+85396808=210247597,136817847+22430610=159248457,303161891+91219832=394381723",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2208,908,True,True,576316364,57747529,"576,316,364+57,747,529=",12,0,"634,063,893","[{""token"": ""634"", ""logprob"": -2.8160932e-06, ""top_5_logprobs"": [{""token"": ""634"", ""logprob"": -2.8160932e-06}, {""token"": ""633"", ""logprob"": -13.333499}, {""token"": ""624"", ""logprob"": -15.008925}, {""token"": "" "", ""logprob"": -15.22506}, {""token"": ""6"", ""logprob"": -15.951436}]}, {""token"": "","", ""logprob"": -2.6968896e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.6968896e-06}, {""token"": ""063"", ""logprob"": -13.676705}, {""token"": ""."", ""logprob"": -14.713191}, {""token"": ""064"", ""logprob"": -15.686105}, {""token"": "" ,"", ""logprob"": -15.754571}]}, {""token"": ""063"", ""logprob"": -6.704273e-07, ""top_5_logprobs"": [{""token"": ""063"", ""logprob"": -6.704273e-07}, {""token"": ""064"", ""logprob"": -15.834165}, {""token"": ""63"", ""logprob"": -16.036963}, {""token"": "" "", ""logprob"": -16.785664}, {""token"": ""073"", ""logprob"": -17.203226}]}, {""token"": "","", ""logprob"": -3.1281633e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -3.1281633e-07}, {""token"": ""."", ""logprob"": -16.016703}, {""token"": "" ,"", ""logprob"": -16.555784}, {""token"": ""893"", ""logprob"": -16.777744}, {""token"": "",,"", ""logprob"": -17.118027}]}, {""token"": ""893"", ""logprob"": -1.0280384e-06, ""top_5_logprobs"": [{""token"": ""893"", ""logprob"": -1.0280384e-06}, {""token"": ""892"", ""logprob"": -14.845073}, {""token"": ""894"", ""logprob"": -15.974387}, {""token"": ""993"", ""logprob"": -16.491095}, {""token"": "" "", ""logprob"": -16.534561}]}]",247,5,"67459458+676544414=744003872,71951546+707000066=778951612,52090119+296702541=348792660,15949830+490928904=506878734,98319383+320795378=419114761,59037016+109287451=168324467,65577530+498979172=564556702,38883436+814463569=853347005",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2209,909,True,True,152919368,771184950,"152,919,368+771,184,950=",12,0,"924,104,318","[{""token"": ""924"", ""logprob"": -1.18755715e-05, ""top_5_logprobs"": [{""token"": ""924"", ""logprob"": -1.18755715e-05}, {""token"": "" "", ""logprob"": -12.738533}, {""token"": ""92"", ""logprob"": -13.475597}, {""token"": ""923"", ""logprob"": -13.591486}, {""token"": ""$"", ""logprob"": -14.332529}]}, {""token"": "","", ""logprob"": -3.2929079e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -3.2929079e-06}, {""token"": ""."", ""logprob"": -13.489087}, {""token"": ""104"", ""logprob"": -14.561923}, {""token"": "" "", ""logprob"": -14.944539}, {""token"": "" ,"", ""logprob"": -14.974008}]}, {""token"": ""104"", ""logprob"": -7.89631e-07, ""top_5_logprobs"": [{""token"": ""104"", ""logprob"": -7.89631e-07}, {""token"": "" "", ""logprob"": -15.49718}, {""token"": ""1"", ""logprob"": -15.831733}, {""token"": ""10"", ""logprob"": -15.957953}, {""token"": ""103"", ""logprob"": -16.211462}]}, {""token"": "","", ""logprob"": -1.9361265e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.9361265e-07}, {""token"": "" ,"", ""logprob"": -16.379362}, {""token"": ""."", ""logprob"": -17.24252}, {""token"": "" "", ""logprob"": -18.481062}, {""token"": ""9"", ""logprob"": -18.932669}]}, {""token"": ""318"", ""logprob"": -1.147242e-06, ""top_5_logprobs"": [{""token"": ""318"", ""logprob"": -1.147242e-06}, {""token"": ""319"", ""logprob"": -15.092898}, {""token"": ""317"", ""logprob"": -15.539416}, {""token"": ""3"", ""logprob"": -15.683629}, {""token"": ""31"", ""logprob"": -15.698558}]}]",247,5,"730078739+208126483=938205222,129807463+581014282=710821745,155913986+410179864=566093850,685344239+123917072=809261311,115467326+880010675=995478001,209133798+557028559=766162357,159704407+132327192=292031599,683505199+196310836=879816035",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2210,910,True,True,1031594,3500386,"1,031,594+3,500,386=",12,0,"4,531,980","[{""token"": ""4"", ""logprob"": -1.6762922e-05, ""top_5_logprobs"": [{""token"": ""4"", ""logprob"": -1.6762922e-05}, {""token"": "" "", ""logprob"": -11.339283}, {""token"": ""<<"", ""logprob"": -14.368351}, {""token"": ""451"", ""logprob"": -14.617952}, {""token"": ""453"", ""logprob"": -14.823662}]}, {""token"": "","", ""logprob"": -4.00813e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -4.00813e-06}, {""token"": ""."", ""logprob"": -12.536764}, {""token"": "" "", ""logprob"": -15.560726}, {""token"": "" ,"", ""logprob"": -16.228378}, {""token"": "",,"", ""logprob"": -16.647243}]}, {""token"": ""531"", ""logprob"": -0.043358132, ""top_5_logprobs"": [{""token"": ""531"", ""logprob"": -0.043358132}, {""token"": ""532"", ""logprob"": -3.1599314}, {""token"": ""533"", ""logprob"": -13.689039}, {""token"": ""530"", ""logprob"": -14.994131}, {""token"": ""521"", ""logprob"": -15.474085}]}, {""token"": "","", ""logprob"": -1.8624639e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.8624639e-06}, {""token"": ""0"", ""logprob"": -14.595463}, {""token"": ""980"", ""logprob"": -14.780779}, {""token"": ""."", ""logprob"": -14.937164}, {""token"": ""981"", ""logprob"": -16.100222}]}, {""token"": ""980"", ""logprob"": -1.962381e-05, ""top_5_logprobs"": [{""token"": ""980"", ""logprob"": -1.962381e-05}, {""token"": ""979"", ""logprob"": -12.463706}, {""token"": ""98"", ""logprob"": -12.835361}, {""token"": ""970"", ""logprob"": -12.912456}, {""token"": ""981"", ""logprob"": -13.248334}]}]",247,5,"1105051+8803125=9908176,1989225+6804220=8793445,1357116+8096130=9453246,1147653+7757256=8904909,4984375+4218714=9203089,1157117+8653580=9810697,1908804+7485470=9394274,1866171+4963465=6829636",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2211,911,True,True,2008972,8213238,"2,008,972+8,213,238=",12,0,"10,222,210","[{""token"": ""10"", ""logprob"": -3.2929079e-06, ""top_5_logprobs"": [{""token"": ""10"", ""logprob"": -3.2929079e-06}, {""token"": "" "", ""logprob"": -13.231086}, {""token"": ""$"", ""logprob"": -15.074719}, {""token"": ""103"", ""logprob"": -15.195918}, {""token"": ""1"", ""logprob"": -15.563603}]}, {""token"": "","", ""logprob"": -2.4584822e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.4584822e-06}, {""token"": ""."", ""logprob"": -13.06881}, {""token"": "" "", ""logprob"": -15.432624}, {""token"": "" ,"", ""logprob"": -16.864956}, {""token"": "",,"", ""logprob"": -17.263176}]}, {""token"": ""222"", ""logprob"": -1.0921943e-05, ""top_5_logprobs"": [{""token"": ""222"", ""logprob"": -1.0921943e-05}, {""token"": "" "", ""logprob"": -11.918494}, {""token"": ""22"", ""logprob"": -13.555587}, {""token"": ""221"", ""logprob"": -13.780856}, {""token"": ""2"", ""logprob"": -15.372508}]}, {""token"": "","", ""logprob"": -2.4584822e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.4584822e-06}, {""token"": ""0"", ""logprob"": -13.892577}, {""token"": ""."", ""logprob"": -15.38173}, {""token"": "",,"", ""logprob"": -15.542069}, {""token"": ""230"", ""logprob"": -15.930419}]}, {""token"": ""210"", ""logprob"": -4.4849444e-06, ""top_5_logprobs"": [{""token"": ""210"", ""logprob"": -4.4849444e-06}, {""token"": ""21"", ""logprob"": -13.4313}, {""token"": ""209"", ""logprob"": -14.020637}, {""token"": "" "", ""logprob"": -14.371507}, {""token"": ""2"", ""logprob"": -14.570418}]}]",247,5,"9902069+1126330=11028399,6201791+8736649=14938440,8785200+1407773=10192973,4259680+8492667=12752347,7835205+2389423=10224628,7861727+5533938=13395665,7877111+6880241=14757352,8674220+9579692=18253912",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2212,912,True,True,9621920,57291260,"9,621,920+57,291,260=",12,0,"66,913,180","[{""token"": ""66"", ""logprob"": -5.9153886e-06, ""top_5_logprobs"": [{""token"": ""66"", ""logprob"": -5.9153886e-06}, {""token"": ""67"", ""logprob"": -12.471622}, {""token"": "" "", ""logprob"": -13.320641}, {""token"": ""666"", ""logprob"": -16.51149}, {""token"": ""   "", ""logprob"": -16.97849}]}, {""token"": "","", ""logprob"": -1.8624639e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.8624639e-06}, {""token"": ""."", ""logprob"": -13.565966}, {""token"": "" "", ""logprob"": -14.795837}, {""token"": "" ,"", ""logprob"": -16.334917}, {""token"": "",,"", ""logprob"": -17.802887}]}, {""token"": ""913"", ""logprob"": -1.9361265e-07, ""top_5_logprobs"": [{""token"": ""913"", ""logprob"": -1.9361265e-07}, {""token"": ""914"", ""logprob"": -17.020758}, {""token"": ""912"", ""logprob"": -17.61684}, {""token"": ""713"", ""logprob"": -17.88253}, {""token"": "" "", ""logprob"": -18.122797}]}, {""token"": "","", ""logprob"": -4.3202e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -4.3202e-07}, {""token"": ""."", ""logprob"": -14.971685}, {""token"": "",,"", ""logprob"": -18.434677}, {""token"": "" ,"", ""logprob"": -18.983152}, {""token"": "" "", ""logprob"": -19.522612}]}, {""token"": ""180"", ""logprob"": -2.4584822e-06, ""top_5_logprobs"": [{""token"": ""180"", ""logprob"": -2.4584822e-06}, {""token"": ""18"", ""logprob"": -13.632913}, {""token"": ""181"", ""logprob"": -15.039063}, {""token"": ""179"", ""logprob"": -15.067828}, {""token"": "" "", ""logprob"": -15.240312}]}]",247,5,"73722198+8588264=82310462,82995421+1252979=84248400,80211538+5921290=86132828,43955985+9678503=53634488,70952442+3232623=74185065,39145318+6591196=45736514,50007783+1385563=51393346,88338938+2915548=91254486",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2213,913,True,True,63397076,4875601,"63,397,076+4,875,601=",12,0,"68,272,677","[{""token"": ""68"", ""logprob"": -1.2664457e-06, ""top_5_logprobs"": [{""token"": ""68"", ""logprob"": -1.2664457e-06}, {""token"": "" "", ""logprob"": -14.269631}, {""token"": ""58"", ""logprob"": -15.218011}, {""token"": ""67"", ""logprob"": -16.110857}, {""token"": ""69"", ""logprob"": -17.197798}]}, {""token"": "","", ""logprob"": -2.9352968e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -2.9352968e-06}, {""token"": ""."", ""logprob"": -13.102153}, {""token"": "" "", ""logprob"": -14.207622}, {""token"": "" ,"", ""logprob"": -15.950023}, {""token"": "",,"", ""logprob"": -17.215923}]}, {""token"": ""272"", ""logprob"": -1.6240566e-06, ""top_5_logprobs"": [{""token"": ""272"", ""logprob"": -1.6240566e-06}, {""token"": "" "", ""logprob"": -14.108139}, {""token"": ""273"", ""logprob"": -15.011461}, {""token"": ""271"", ""logprob"": -16.088577}, {""token"": ""27"", ""logprob"": -16.19143}]}, {""token"": "","", ""logprob"": -9.0883464e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -9.0883464e-07}, {""token"": ""."", ""logprob"": -14.80408}, {""token"": "" ,"", ""logprob"": -15.94786}, {""token"": "" "", ""logprob"": -17.145811}, {""token"": "",,"", ""logprob"": -17.158085}]}, {""token"": ""677"", ""logprob"": -4.723352e-06, ""top_5_logprobs"": [{""token"": ""677"", ""logprob"": -4.723352e-06}, {""token"": ""678"", ""logprob"": -13.254117}, {""token"": ""277"", ""logprob"": -13.811513}, {""token"": ""676"", ""logprob"": -14.551717}, {""token"": ""077"", ""logprob"": -14.847728}]}]",247,5,"4476718+70527349=75004067,9236669+68131783=77368452,5469962+18421313=23891275,6715312+18362416=25077728,1421489+12611854=14033343,7126983+17025834=24152817,5128194+93020579=98148773,3047739+67217360=70265099",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2214,914,True,True,3532058,97108038,"3,532,058+97,108,038=",12,0,"100,640,096","[{""token"": ""100"", ""logprob"": -1.4974867e-05, ""top_5_logprobs"": [{""token"": ""100"", ""logprob"": -1.4974867e-05}, {""token"": "" "", ""logprob"": -11.747147}, {""token"": "">>"", ""logprob"": -13.017797}, {""token"": ""   "", ""logprob"": -13.933271}, {""token"": "">>>"", ""logprob"": -14.430069}]}, {""token"": "","", ""logprob"": -5.7961847e-06, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -5.7961847e-06}, {""token"": ""."", ""logprob"": -12.718086}, {""token"": "" "", ""logprob"": -14.771568}, {""token"": ""640"", ""logprob"": -15.182375}, {""token"": "" ,"", ""logprob"": -15.732759}]}, {""token"": ""640"", ""logprob"": -9.014684e-06, ""top_5_logprobs"": [{""token"": ""640"", ""logprob"": -9.014684e-06}, {""token"": "" "", ""logprob"": -11.983697}, {""token"": ""64"", ""logprob"": -14.159953}, {""token"": ""740"", ""logprob"": -14.61733}, {""token"": ""641"", ""logprob"": -15.336394}]}, {""token"": "","", ""logprob"": -5.5122365e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -5.5122365e-07}, {""token"": ""."", ""logprob"": -15.0904}, {""token"": ""0"", ""logprob"": -15.379519}, {""token"": "",,"", ""logprob"": -17.36775}, {""token"": "" "", ""logprob"": -17.71681}]}, {""token"": ""096"", ""logprob"": -1.998142e-05, ""top_5_logprobs"": [{""token"": ""096"", ""logprob"": -1.998142e-05}, {""token"": ""96"", ""logprob"": -11.439845}, {""token"": ""095"", ""logprob"": -12.905841}, {""token"": ""996"", ""logprob"": -13.4896}, {""token"": ""097"", ""logprob"": -13.622205}]}]",247,5,"97901862+3250520=101152382,92533391+8009819=100543210,97207896+9329166=106537062,99310280+4652130=103962410,96718667+8868041=105586708,96889220+8111685=105000905,91938749+9215590=101154339,96437608+9468579=105906187",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
2215,915,True,True,95879659,4452234,"95,879,659+4,452,234=",12,0,"100,331,893","[{""token"": ""100"", ""logprob"": -2.8160932e-06, ""top_5_logprobs"": [{""token"": ""100"", ""logprob"": -2.8160932e-06}, {""token"": "" "", ""logprob"": -13.018006}, {""token"": ""   "", ""logprob"": -15.928319}, {""token"": ""<<"", ""logprob"": -16.232327}, {""token"": "">>"", ""logprob"": -16.584602}]}, {""token"": "","", ""logprob"": -1.7597347e-05, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -1.7597347e-05}, {""token"": ""331"", ""logprob"": -11.499817}, {""token"": ""."", ""logprob"": -13.597479}, {""token"": ""329"", ""logprob"": -14.185785}, {""token"": ""330"", ""logprob"": -14.342655}]}, {""token"": ""331"", ""logprob"": -1.0921943e-05, ""top_5_logprobs"": [{""token"": ""331"", ""logprob"": -1.0921943e-05}, {""token"": "" "", ""logprob"": -11.576114}, {""token"": ""332"", ""logprob"": -14.482665}, {""token"": ""311"", ""logprob"": -15.409299}, {""token"": ""231"", ""logprob"": -15.970618}]}, {""token"": "","", ""logprob"": -3.1281633e-07, ""top_5_logprobs"": [{""token"": "","", ""logprob"": -3.1281633e-07}, {""token"": ""."", ""logprob"": -16.562021}, {""token"": "" ,"", ""logprob"": -17.328148}, {""token"": "" "", ""logprob"": -17.385626}, {""token"": ""9"", ""logprob"": -17.488153}]}, {""token"": ""893"", ""logprob"": -3.650519e-06, ""top_5_logprobs"": [{""token"": ""893"", ""logprob"": -3.650519e-06}, {""token"": ""894"", ""logprob"": -14.382425}, {""token"": ""892"", ""logprob"": -14.465059}, {""token"": ""993"", ""logprob"": -14.600456}, {""token"": "" "", ""logprob"": -15.080769}]}]",247,5,"5632497+96927195=102559692,6704872+95392923=102097795,2718547+99748415=102466962,4789065+95594278=100383343,3633379+97573700=101207079,7207837+94338723=101546560,1005283+99238812=100244095,9335313+94529905=103865218",gpt-3.5-turbo-0301,You are a helpful assistant.,comma_r2l,comma_r2l,,0,0,8,0,1
